,Unnamed: 0,airmass,date,fname,juliandate,mag1,mag10,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,merr1,merr10,merr2,merr3,merr4,merr5,merr6,merr7,merr8,merr9
133,133,1.28,50223,rccd050223.0080_gregist,2453425.75010,21.986,18.457,,19.104,19.619,21.495,17.933,18.51,19.303,19.31,0.039,0.001,,0.003,0.004,0.02,0.001,0.001,0.003,0.003
134,134,1.28,50224,rccd050224.0059_gregist,2453426.72828,21.83,18.401,,19.063,19.561,21.413,,18.457,19.243,19.237000000000002,0.033,0.001,,0.002,0.004,0.017,,0.001,0.003,0.003
135,135,1.28,50225,rccd050225.0085_gregist,2453427.75448,21.824,18.447,,19.094,19.59,21.495,,18.512,19.262999999999998,19.289,0.028999999999999998,0.001,,0.002,0.003,0.018000000000000002,,0.001,0.003,0.003
136,136,1.28,50228,rccd050228.0057_gregist,2453430.71806,21.813000000000002,18.448,,19.093,19.599,21.494,,18.504,19.244,19.283,0.025,0.001,,0.002,0.003,0.013999999999999999,,0.001,0.002,0.003
137,137,1.28,50303,rccd050303.0064_gregist,2453433.74069,21.846999999999998,18.445999999999998,,19.094,19.586,21.464000000000002,,18.49,19.241,19.295,0.02,0.001,,0.002,0.003,0.015,,0.001,0.002,0.002
138,138,1.3,50305,rccd050305.0078_gregist,2453435.75767,21.803,18.445,,19.086,19.593,21.396,,18.502,19.253,19.29,0.016,0.001,,0.001,0.002,0.011000000000000001,,0.001,0.002,0.002
139,139,1.28,50308,rccd050308.0052_gregist,2453438.71861,22.171999999999997,18.714000000000002,17.78,19.364,19.849,21.718000000000004,18.191,18.774,19.534000000000002,19.565,0.027999999999999997,0.001,0.001,0.002,0.003,0.017,0.001,0.001,0.003,0.003
140,140,1.28,50312,rccd050312.0077_gregist,2453442.71552,21.86,18.45,,19.099,19.597,21.474,,18.512,19.26,19.295,0.021,0.001,,0.002,0.002,0.01,,0.001,0.002,0.002
141,141,1.3200000000000001,50315,rccd050315.0054_gregist,2453445.75078,21.837,18.456,,19.101,19.607,21.513,,18.511,19.259,19.298,0.017,0.001,,0.001,0.002,0.011000000000000001,,0.001,0.002,0.002
142,142,1.29,50318,rccd050318.0063_gregist,2453448.65342,22.805,19.278,,19.915,20.436,22.381999999999998,18.769000000000002,19.349,20.043,20.13,0.04,0.002,,0.002,0.004,0.02,0.001,0.002,0.004,0.003
143,143,1.28,50323,rccd050323.0077_gregist,2453453.66865,21.944000000000003,18.465,,19.102,19.601,21.647,,18.517,19.285,19.304000000000002,0.028999999999999998,0.001,,0.002,0.003,0.02,,0.001,0.003,0.003
144,144,1.28,50329,rccd050329.0082_gregist,2453459.66540,21.773000000000003,18.480999999999998,,19.123,19.633,21.585,,18.539,19.277,19.325,0.025,0.001,,0.002,0.003,0.017,,0.001,0.003,0.003
145,145,1.3,50330,rccd050330.0062_gregist,2453460.61038,21.954,18.492,,19.142,19.623,21.557,17.965999999999998,18.552,19.295,19.334,0.023,0.001,,0.002,0.003,0.013999999999999999,0.001,0.001,0.002,0.003
146,146,1.29,50331,rccd050331.0062_gregist,2453461.68172,21.862,18.488,,19.128,19.62,21.534000000000002,,18.537,19.317999999999998,19.333,0.023,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.002,0.002
147,147,1.3300000000000001,50403,rccd050403.0038_gregist,2453464.57102,21.893,18.497,,19.131,19.63,21.565,17.967,18.543,19.311,19.34,0.021,0.001,,0.002,0.003,0.013999999999999999,0.001,0.001,0.002,0.002
148,148,1.29,50406,rccd050406.0056_gregist,2453467.59683,22.045,18.505,17.554000000000002,19.139,19.625,21.572,17.977,18.551,19.331,19.343,0.025,0.001,0.001,0.002,0.003,0.013000000000000001,0.001,0.001,0.003,0.002
149,149,1.3100000000000001,50409,rccd050409.0076_gregist,2453470.68146,21.928,18.468,,19.113,19.62,21.493000000000002,,18.519000000000002,19.255,19.305999999999997,0.022000000000000002,0.001,,0.002,0.003,0.012,,0.001,0.002,0.002
150,150,1.28,50412,rccd050412.0060_gregist,2453473.62924,21.9,18.489,17.547,19.14,19.639,21.564,17.962,18.54,19.291,19.333,0.022000000000000002,0.001,0.001,0.002,0.002,0.011000000000000001,0.001,0.001,0.002,0.002
151,151,1.3,50415,rccd050415.0063_gregist,2453476.65135,21.886,18.449,,19.09,19.582,21.46,,18.499000000000002,19.266,19.291,0.017,0.001,,0.002,0.002,0.011000000000000001,,0.001,0.002,0.002
152,152,1.29,50417,rccd050417.0053_gregist,2453478.56900,21.991999999999997,18.474,,19.117,19.623,21.566999999999997,17.945999999999998,18.529,19.305,19.317999999999998,0.024,0.001,,0.002,0.003,0.016,0.001,0.001,0.003,0.002
153,153,1.29,50422,rccd050422.0050_gregist,2453483.56382,21.871,18.480999999999998,,19.116,19.624000000000002,21.499000000000002,,18.541,19.29,19.323,0.03,0.001,,0.002,0.003,0.015,,0.001,0.003,0.003
154,154,1.29,50425,rccd050425.0002_gregist,2453486.54690,21.947,18.561,,19.205,19.727999999999998,21.576,18.041,18.624000000000002,19.384,19.414,0.042,0.002,,0.003,0.004,0.02,0.001,0.001,0.004,0.004
155,155,1.28,50430,rccd050430.0020_gregist,2453491.56292,21.912,18.484,,19.105999999999998,19.6,21.563000000000002,,18.522000000000002,19.296,19.319000000000003,0.023,0.001,,0.002,0.003,0.015,,0.001,0.002,0.002
156,156,1.28,50511,rccd050511.0026_gregist,2453502.51894,22.094,18.859,,19.532,20.028,21.772,,18.933,19.683,19.749000000000002,0.028999999999999998,0.002,,0.003,0.005,0.018000000000000002,,0.002,0.003,0.004
157,157,1.3100000000000001,50513,rccd050513.0036_gregist,2453504.58527,22.104,18.706,17.747,19.333,19.819000000000003,21.796,18.162,18.74,19.525,19.535,0.027999999999999997,0.001,0.001,0.002,0.003,0.017,0.001,0.001,0.003,0.003
158,158,1.3700000000000001,50518,rccd050518.0039_gregist,2453509.60617,21.840999999999998,18.518,,19.139,19.639,21.471,17.968,18.542,19.317,19.346,0.024,0.001,,0.002,0.003,0.016,0.001,0.001,0.003,0.003
159,159,1.3600000000000001,50529,rccd050529.0028_gregist,2453520.57185,21.816999999999997,18.503,,19.147000000000002,19.65,21.506999999999998,,18.557000000000002,19.319000000000003,19.34,0.021,0.001,,0.002,0.003,0.015,,0.001,0.002,0.003
160,160,1.3,50601,rccd050601.0030_gregist,2453523.51647,22.011,18.516,,19.165,19.668,21.504,,18.567999999999998,19.332,19.348,0.024,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.002,0.002
161,161,1.3100000000000001,50604,rccd050604.0052_gregist,2453526.51753,22.479,19.160999999999998,18.214000000000002,19.792,20.305999999999997,22.162,18.625,19.212,19.944000000000003,19.992,0.038,0.002,0.001,0.004,0.005,0.025,0.001,0.002,0.004,0.005
162,162,1.28,50607,rccd050607.0013_gregist,2453529.47240,21.785,18.544,,19.182000000000002,19.680999999999997,21.624000000000002,,18.604,19.359,19.38,0.025,0.001,,0.002,0.003,0.016,,0.001,0.003,0.002
163,163,1.45,50710,rccd050710.0018_gregist,2453562.49641,21.94,18.496,,19.159000000000002,19.637999999999998,21.485,,18.55,19.301,19.340999999999998,0.027999999999999997,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.002,0.002
164,164,1.7,50724,rccd050724.0015_gregist,2453576.51929,22.006999999999998,18.523,,19.169,19.667,21.551,,18.570999999999998,19.332,19.364,0.024,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.003,0.003
165,165,1.3300000000000001,60109,rccd060109.0080_gregist,2453745.80045,22.119,18.705,,19.351,19.85,21.745,,18.764,19.502,19.545,0.02,0.001,,0.002,0.003,0.013999999999999999,,0.001,0.002,0.002
166,166,1.3200000000000001,60110,rccd060110.0082_gregist,2453746.80329,22.116,18.635,,19.262,19.774,21.642,,18.695999999999998,19.457,19.475,0.023,0.001,,0.002,0.003,0.012,,0.001,0.003,0.002
167,167,1.3200000000000001,60111,rccd060111.0087_gregist,2453747.80101,22.018,18.516,,19.179000000000002,19.641,21.509,,18.579,19.364,19.363,0.034,0.001,,0.002,0.003,0.017,,0.001,0.003,0.003
168,168,1.4099999999999999,60112,rccd060112.0095_gregist,2453748.75197,21.997,18.561,,19.201,19.699,21.531999999999996,18.046,18.633,19.377,19.404,0.03,0.001,,0.003,0.004,0.017,0.001,0.001,0.003,0.003
169,169,1.54,60113,rccd060113.0086_gregist,2453749.70851,22.029,18.602,,19.242,19.745,21.685,,18.659000000000002,19.414,19.442,0.035,0.002,,0.003,0.005,0.023,,0.002,0.003,0.004
170,170,1.3200000000000001,60114,rccd060114.0108_gregist,2453750.79611,22.043000000000003,18.594,,19.232,19.738,21.680999999999997,18.072,18.653,19.393,19.441,0.028999999999999998,0.001,,0.002,0.003,0.018000000000000002,0.001,0.002,0.003,0.003
171,171,1.28,60116,rccd060116.0080_gregist,2453752.83464,22.055999999999997,18.576,,19.213,19.727999999999998,21.594,,18.644000000000002,19.375,19.433,0.033,0.001,,0.003,0.004,0.02,,0.002,0.003,0.003
172,172,1.48,60117,rccd060117.0078_gregist,2453753.71490,22.025,18.621,,19.268,19.771,21.359,18.105999999999998,18.687,19.402,19.473,0.031,0.001,,0.002,0.004,0.012,0.001,0.002,0.003,0.003
173,173,1.3100000000000001,60118,rccd060118.0102_gregist,2453754.78917,21.893,18.617,,19.254,19.761,21.706999999999997,,18.677,19.412,19.46,0.027999999999999997,0.001,,0.002,0.003,0.019,,0.001,0.003,0.003
174,174,1.3600000000000001,60119,rccd060119.0091_gregist,2453755.75412,22.051,18.608,,19.268,19.754,21.621,18.087,18.674,19.437,19.461,0.024,0.001,,0.002,0.003,0.016,0.001,0.001,0.003,0.003
175,175,1.3400000000000001,60120,rccd060120.0097_gregist,2453756.76263,22.175,18.61,,19.262,19.757,21.649,18.095,18.659000000000002,19.434,19.452,0.034,0.002,,0.002,0.004,0.021,0.001,0.002,0.003,0.003
176,176,1.29,60121,rccd060121.0103_gregist,2453757.80413,22.099,18.659000000000002,,19.314,19.811,21.684,,18.725,19.485,19.508,0.022000000000000002,0.001,,0.002,0.003,0.015,,0.001,0.002,0.002
177,177,1.4299999999999999,60122,rccd060122.0071_gregist,2453758.71490,22.093000000000004,18.621,,19.27,19.752,21.622,18.105999999999998,18.678,19.455,19.472,0.03,0.001,,0.002,0.003,0.017,0.001,0.001,0.003,0.003
178,178,1.4399999999999999,60123,rccd060123.0081_gregist,2453759.70975,22.075,18.557000000000002,,19.203,19.7,21.558000000000003,18.035,18.617,19.375999999999998,19.399,0.024,0.001,,0.002,0.002,0.011000000000000001,0.001,0.001,0.002,0.002
179,179,1.3200000000000001,60124,rccd060124.0088_gregist,2453760.77081,22.044,18.532,,19.183,19.675,21.555,,18.588,19.355999999999998,19.375,0.028999999999999998,0.001,,0.002,0.003,0.015,,0.001,0.002,0.003
180,180,1.3,60125,rccd060125.0104_gregist,2453761.78482,21.97,18.563,,19.218,19.71,21.593000000000004,,18.619,19.386,19.407,0.017,0.001,,0.002,0.002,0.01,,0.001,0.002,0.002
181,181,1.29,60126,rccd060126.0088_gregist,2453762.78912,21.984,18.584,,19.215,19.74,21.604,,18.642,19.382,19.424,0.027000000000000003,0.001,,0.002,0.003,0.015,,0.001,0.002,0.002
182,182,1.52,60127,rccd060127.0058_gregist,2453763.67446,21.983,18.61,,19.236,19.746,21.601,18.077,18.664,19.403,19.412,0.015,0.001,,0.002,0.002,0.012,0.001,0.001,0.002,0.002
183,183,1.29,60128,rccd060128.0085_gregist,2453764.78361,22.023000000000003,18.585,,19.219,19.738,21.631999999999998,,18.645,19.392,19.430999999999997,0.022000000000000002,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.002,0.002
184,184,1.3,60129,rccd060129.0100_gregist,2453765.77573,22.037,18.62,,19.255,19.734,21.641,,18.678,19.413,19.468,0.02,0.001,,0.002,0.002,0.011000000000000001,,0.001,0.002,0.002
185,185,1.6299999999999999,60130,rccd060130.0047_gregist,2453766.63941,21.903000000000002,18.562,,19.275,19.771,21.521,18.108,16.706,19.408,19.476,0.025,0.003,,0.002,0.003,0.013000000000000001,0.001,0.005,0.003,0.003
186,186,1.3700000000000001,60131,rccd060131.0021_gregist,2453767.71816,22.022,18.602,17.646,19.248,19.747,21.619,18.079,18.66,19.393,19.430999999999997,0.019,0.001,0.001,0.002,0.002,0.011000000000000001,0.001,0.001,0.002,0.002
187,187,1.28,60203,rccd060203.0130_gregist,2453770.78291,22.541,18.98,,19.624000000000002,20.136,21.930999999999997,18.461,19.035999999999998,19.782,19.825,0.031,0.002,,0.002,0.004,0.019,0.001,0.002,0.003,0.003
188,188,1.4199999999999999,60204,rccd060204.0075_gregist,2453771.68498,22.025,18.566,17.613,19.208,19.706,21.616999999999997,18.047,18.622,19.391,19.4,0.021,0.001,0.001,0.002,0.003,0.013999999999999999,0.001,0.001,0.002,0.002
189,189,1.28,60205,rccd060205.0112_gregist,2453772.77988,21.974,18.574,,19.226,19.729,21.566999999999997,,18.63,19.404,19.41,0.02,0.001,,0.002,0.002,0.01,,0.001,0.002,0.002
190,190,1.3400000000000001,60206,rccd060206.0069_gregist,2453773.71829,22.055999999999997,18.588,,19.244,19.726,21.537,18.069000000000003,18.64,19.414,19.427,0.024,0.001,,0.002,0.003,0.013000000000000001,0.001,0.001,0.003,0.002
191,191,1.29,60207,rccd060207.0088_gregist,2453774.76667,22.024,18.564,,19.214000000000002,19.711,21.561,18.045,18.618,19.387,19.410999999999998,0.02,0.001,,0.002,0.003,0.011000000000000001,0.001,0.001,0.002,0.002
192,192,1.4399999999999999,60208,rccd060208.0052_gregist,2453775.66758,21.997,18.548,,19.197,19.695,21.555999999999997,18.027,18.605999999999998,19.325,19.387999999999998,0.025,0.001,,0.002,0.003,0.015,0.001,0.001,0.003,0.002
193,193,1.47,60209,rccd060209.0055_gregist,2453776.65442,22.122,18.615,,19.250999999999998,19.754,21.642,,,19.419,19.449,0.028999999999999998,0.001,,0.002,0.003,0.018000000000000002,,,0.003,0.003
194,194,1.3700000000000001,60210,rccd060210.0061_gregist,2453777.68924,22.026999999999997,18.601,,19.241,19.738,21.643,,18.663,19.391,19.442,0.034,0.001,,0.002,0.003,0.015,,0.001,0.003,0.003
195,195,1.3700000000000001,60211,rccd060211.0076_gregist,2453778.68696,21.921999999999997,18.594,,19.241,19.757,21.666999999999998,,,19.381,19.439,0.028999999999999998,0.001,,0.002,0.004,0.018000000000000002,,,0.003,0.003
196,196,1.29,60212,rccd060212.0078_gregist,2453779.74455,22.068,18.595,17.683,19.262999999999998,19.713,21.654,18.097,18.673,19.421,19.469,0.038,0.004,0.001,0.003,0.004,0.018000000000000002,0.001,0.002,0.004,0.003
197,197,1.3899999999999999,60213,rccd060213.0068_gregist,2453780.67396,22.003,18.652,17.692,19.282,19.782,21.614,18.123,18.695999999999998,19.451,19.468,0.031,0.002,0.001,0.003,0.004,0.02,0.001,0.002,0.003,0.003
198,198,1.4299999999999999,60214,rccd060214.0037_gregist,2453781.65518,22.075,18.688,,19.337,19.842,21.706999999999997,18.168,18.75,19.508,19.545,0.033,0.001,,0.003,0.004,0.026000000000000002,0.001,0.002,0.003,0.003
199,199,1.3100000000000001,60215,rccd060215.0092_gregist,2453782.71401,22.08,18.653,,19.3,19.797,21.604,18.134,18.71,19.453,19.502,0.037000000000000005,0.001,,0.003,0.004,0.017,0.001,0.002,0.003,0.003
200,200,1.3200000000000001,60216,rccd060216.0060_gregist,2453783.70368,22.099,18.627,,19.273,19.775,21.668000000000003,,18.682000000000002,19.442,19.468,0.03,0.001,,0.002,0.003,0.017,,0.001,0.003,0.003
201,201,1.3,60217,rccd060217.0062_gregist,2453784.72432,22.111,18.605,,19.255,19.74,21.639,,18.658,19.422,19.447,0.027999999999999997,0.001,,0.002,0.003,0.017,,0.001,0.003,0.003
202,202,1.28,60218,rccd060218.0090_gregist,2453785.75770,22.164,18.611,,19.264,19.753,21.63,18.097,18.663,19.430999999999997,19.451,0.028999999999999998,0.001,,0.002,0.003,0.017,0.001,0.001,0.003,0.003
203,203,1.3100000000000001,60219,rccd060219.0076_gregist,2453786.70791,22.04,18.58,,19.224,19.722,21.594,18.061,18.632,19.4,19.419,0.023,0.001,,0.002,0.003,0.013999999999999999,0.001,0.001,0.003,0.002
204,204,1.3,60220,rccd060220.0083_gregist,2453787.71465,22.022,18.549,,19.205,19.692,21.583000000000002,,18.602999999999998,19.367,19.387999999999998,0.023,0.001,,0.002,0.003,0.012,,0.001,0.002,0.002
205,205,1.29,60221,rccd060221.0084_gregist,2453788.72114,21.916999999999998,18.567999999999998,,19.217,19.706,21.588,18.045,18.619,19.387999999999998,19.397000000000002,0.019,0.001,,0.002,0.003,0.013000000000000001,0.001,0.001,0.002,0.002
206,206,1.29,60222,rccd060222.0088_gregist,2453789.71313,22.004,18.531,,19.184,19.675,21.548000000000002,,18.582,19.359,19.381,0.021,0.001,,0.002,0.003,0.012,,0.001,0.002,0.002
207,207,1.29,60223,rccd060223.0104_gregist,2453790.72634,22.002,18.555,,19.204,19.712,21.623,,18.622,19.346,19.402,0.024,0.001,,0.002,0.002,0.011000000000000001,,0.001,0.002,0.002
208,208,1.3,60225,rccd060225.0113_gregist,2453792.78180,22.103,18.718,,19.366,19.858,21.738000000000003,18.197,18.776,19.53,19.563,0.021,0.001,,0.002,0.003,0.012,0.001,0.001,0.002,0.002
209,209,1.3200000000000001,60226,rccd060226.0078_gregist,2453793.68036,21.988000000000003,18.612000000000002,,19.272000000000002,19.755,21.719,,18.676,19.449,19.459,0.019,0.001,,0.002,0.003,0.015,,0.001,0.002,0.002
210,210,1.3600000000000001,60227,rccd060227.0028_gregist,2453794.64754,22.366999999999997,18.983,18.031,19.624000000000002,20.118,21.934,18.46,19.037,19.794,19.817,0.028999999999999998,0.001,0.001,0.002,0.003,0.015,0.001,0.001,0.003,0.003
211,211,1.3,60302,rccd060302.0084_gregist,2453797.76585,22.05,18.563,,19.187,19.698,21.541999999999998,18.047,18.62,19.395,19.410999999999998,0.026000000000000002,0.001,,0.002,0.003,0.013000000000000001,0.001,0.001,0.003,0.003
212,212,1.3100000000000001,60303,rccd060303.0115_gregist,2453798.77321,21.905,18.575,,19.221,19.718,21.595,18.052,18.629,19.394000000000002,19.41,0.019,0.001,,0.002,0.002,0.01,0.001,0.001,0.002,0.002
213,213,1.29,60305,rccd060305.0067_gregist,2453800.68788,21.96,18.544,,19.199,19.677,21.573,,18.595,19.366,19.389,0.019,0.001,,0.002,0.002,0.01,,0.001,0.002,0.002
214,214,1.28,60306,rccd060306.0065_gregist,2453801.70257,21.694000000000003,18.565,,19.195999999999998,19.708,21.558000000000003,,18.622,19.386,19.409000000000002,0.016,0.001,,0.002,0.003,0.013999999999999999,,0.001,0.003,0.002
215,215,1.3100000000000001,60307,rccd060307.0074_gregist,2453802.66319,21.730999999999998,18.570999999999998,,19.224,19.704,21.59,,18.625,19.391,19.415,0.018000000000000002,0.001,,0.002,0.002,0.011000000000000001,,0.001,0.002,0.002
216,216,1.3400000000000001,60308,rccd060308.0062_gregist,2453803.63875,22.066,18.59,,19.250999999999998,19.733,21.59,18.076,18.647000000000002,19.416,19.44,0.028999999999999998,0.001,,0.002,0.003,0.013999999999999999,0.001,0.001,0.003,0.003
217,217,1.29,60309,rccd060309.0079_gregist,2453804.68295,21.712,18.595,,19.192,19.715999999999998,21.625,,18.631,19.35,19.422,0.02,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.002,0.002
218,218,1.29,60310,rccd060310.0049_gregist,2453805.68213,22.055999999999997,18.592,,19.243,19.738,21.646,,18.649,19.41,19.434,0.024,0.001,,0.002,0.003,0.015,,0.001,0.002,0.002
219,219,1.28,60311,rccd060311.0057_gregist,2453806.69588,22.029,18.601,,19.248,19.759,21.669,,18.657,19.414,19.449,0.027000000000000003,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.003,0.002
220,220,1.28,60318,rccd060318.0056_gregist,2453813.67835,21.971,18.596,,19.241,19.692999999999998,21.609,18.075,18.648,19.381,19.441,0.023,0.001,,0.002,0.003,0.013000000000000001,0.001,0.001,0.002,0.003
221,221,1.3,60320,rccd060320.0099_gregist,2453815.71537,22.043000000000003,18.604,,19.247,19.749000000000002,21.575,18.084,18.658,19.418,19.445999999999998,0.023,0.001,,0.002,0.003,0.013999999999999999,0.001,0.001,0.002,0.002
222,222,1.29,60321,rccd060321.0050_gregist,2453816.65095,22.162,18.595,,19.252,19.733,21.59,,18.65,19.412,19.433,0.034,0.001,,0.002,0.003,0.017,,0.001,0.003,0.003
223,223,1.28,60322,rccd060322.0071_gregist,2453817.68784,22.031,18.622,,19.27,19.756,21.624000000000002,,18.678,19.434,19.465999999999998,0.021,0.001,,0.002,0.002,0.012,,0.001,0.002,0.002
224,224,1.3200000000000001,60324,rccd060324.0040_gregist,2453819.60581,22.05,18.598,,19.238,19.758,21.646,,18.66,19.42,19.438,0.023,0.001,,0.002,0.003,0.013999999999999999,,0.001,0.002,0.002
225,225,1.3,60326,rccd060326.0046_gregist,2453821.62459,22.024,18.597,,19.236,19.738,21.636,,18.651,19.399,19.436,0.024,0.001,,0.002,0.003,0.012,,0.001,0.002,0.002
226,226,1.28,60328,rccd060328.0055_gregist,2453823.65967,22.031,18.604,,19.244,19.749000000000002,21.656999999999996,18.076,,19.399,19.444000000000003,0.021,0.001,,0.002,0.003,0.013000000000000001,0.001,,0.002,0.002
227,227,1.3,60403,rccd060403.0032_gregist,2453829.59673,22.072,18.619,,19.27,19.754,21.645,18.102,18.669,19.442,19.449,0.026000000000000002,0.001,,0.002,0.003,0.015,0.001,0.001,0.003,0.003
228,228,1.3,60404,rccd060404.0048_gregist,2453830.59658,22.1,18.614,,19.273,19.747,21.66,,18.671,19.437,19.457,0.027000000000000003,0.001,,0.002,0.003,0.016,,0.001,0.003,0.003
229,229,1.28,60406,rccd060406.0050_gregist,2453832.64190,22.061999999999998,18.639,,19.288,19.792,21.584,,18.695,19.449,,0.025,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.003,
230,230,1.28,60407,rccd060407.0061_gregist,2453833.63678,22.048000000000002,18.616,,19.250999999999998,19.756,21.635,,18.676,19.434,19.456,0.027000000000000003,0.001,,0.002,0.003,0.013000000000000001,,0.001,0.003,0.002
