,date,juliandate,NMraw,mag3,mag4,mag5,mag9,mag10,mag17,mag19,mag20,merr1,offset,std,NMcal
368,120503,2456051.55265,22.546999999999997,19.198,19.65,21.575,19.391,18.543,20.721,19.684,20.671999999999997,0.182,3.8754999999999993,0.011820079767527884,18.671499999999998
369,120506,2456054.5468,21.98,18.934,19.416,21.31,19.141,18.284000000000002,20.506999999999998,19.424,20.426,0.076,3.626499999999999,0.017451974918898026,18.3535
370,120509,2456057.5016900003,22.029,18.83,19.333,21.301,19.038,18.192999999999998,20.382,19.329,20.31,0.048,3.5357499999999984,0.03190051499815874,18.493250000000003
371,120512,2456060.5383900004,22.0,18.858,19.355999999999998,21.283,19.067999999999998,18.22,20.403,19.35,20.349,0.047,3.557124999999999,0.016110666386869015,18.442875
372,120513,2456061.52454,22.054000000000002,18.868,19.369,21.254,19.078,18.235,20.423,19.373,20.354,0.053,3.5654999999999997,0.008635475005342492,18.488500000000002
373,120516,2456064.5435099998,22.079,18.905,19.4,21.303,19.123,18.276,20.457,19.403,20.42,0.064,3.6071250000000004,0.010218156109688195,18.471875
374,120519,2456067.5232,22.044,18.848,19.351,21.266,19.067,18.215,20.366,19.347,20.359,0.053,3.548625,0.015610779242858157,18.495375
375,120522,2456070.59143,22.054000000000002,18.887,19.385,21.311999999999998,19.102,18.26,20.421,19.39,20.4,0.051,3.590875,0.014623244705274738,18.463125
376,120530,2456078.5109,22.107,18.873,19.375999999999998,21.296999999999997,19.094,18.24,20.42,19.371,20.37,0.07,3.5763749999999987,0.014667140143973686,18.530625
377,120601,2456080.5043200003,21.643,18.872,19.354,21.261999999999997,19.076,18.237000000000002,20.384,19.367,20.387,0.046,3.5636249999999996,0.012861209674220673,18.079375000000002
378,120604,2456083.5260099997,21.816,18.852999999999998,19.344,21.281,19.045,18.223,20.303,19.357,20.344,0.053,3.5399999999999996,0.035484403012351756,18.276
379,120607,2456086.5093400003,22.003,18.898,19.395,21.388,19.107,18.265,20.417,19.387999999999998,20.374000000000002,0.039,3.6002500000000004,0.04052424318490775,18.40275
380,120613,2456092.49436,21.971,18.909000000000002,19.395,21.322,19.104,18.274,20.452,19.413,20.4,0.059000000000000004,3.6048750000000003,0.01233389638344608,18.366125
381,120615,2456094.4638099996,21.83,18.885,19.371,21.337,19.089000000000002,18.246,20.410999999999998,19.368,20.395,0.040999999999999995,3.5839999999999996,0.02744865336267904,18.246
382,120621,2456100.4904,21.730999999999998,18.831,19.342,21.149,19.037,18.195999999999998,20.371,19.328,20.299,0.043,3.5153749999999993,0.02587297266033894,18.215625
383,120624,2456103.4665599996,22.017,18.825,19.324,21.276999999999997,19.02,18.171,20.339000000000002,19.322,20.296,0.055999999999999994,3.5179999999999993,0.029374430085688286,18.499
384,120701,2456110.51236,22.028000000000002,18.873,19.367,21.289,19.065,18.222,20.399,19.348,20.317999999999998,0.064,3.5563750000000005,0.023335671651488164,18.471625000000003
385,120706,2456115.5241400003,21.848000000000003,18.915,19.417,21.285,19.121,18.269000000000002,20.464000000000002,19.401,20.429000000000002,0.045,3.6088750000000007,0.013778217798832558,18.239125
386,120712,2456121.54805,22.076999999999998,18.94,19.437,21.37,19.141,18.303,20.449,19.441,20.432000000000002,0.039,3.6353750000000002,0.019906477768385524,18.441625
387,120715,2456124.53802,22.153000000000002,18.874000000000002,19.378,21.33,19.082,18.233,20.34,19.373,20.39,0.054000000000000006,3.5712500000000005,0.0385255017580371,18.581750000000003
388,120718,2456127.50948,21.892,18.945999999999998,19.445,21.372,19.15,18.305999999999997,20.467,19.445999999999998,20.430999999999997,0.048,3.641624999999998,0.017179202542548525,18.250375000000002
389,120721,2456130.50784,22.371,19.264,19.762,21.594,19.487000000000002,18.637999999999998,20.785999999999998,19.75,20.779,0.08199999999999999,3.9537499999999994,0.024417499579509363,18.41725
390,121218,2456280.8176599997,24.371,20.781999999999996,21.258000000000003,23.324,20.996,20.115,22.375,21.058000000000003,22.151,0.317,5.453625000000001,0.11554212280742299,18.917375
391,121221,2456283.8067099997,22.429000000000002,18.924,19.423,21.328000000000003,19.131,18.298,20.444000000000003,19.434,20.419,0.062,3.6213749999999996,0.009941794894106177,18.807625
392,121223,2456285.78787,22.281,18.915,19.423,21.271,19.121,18.271,20.404,19.413,20.410999999999998,0.051,3.599874999999999,0.018757379500163138,18.681125
393,121229,2456291.78194,22.151,18.952,19.465,21.265,19.175,18.32,20.498,19.463,20.454,0.061,3.6452500000000003,0.02939266186356184,18.50575
394,130101,2456294.75632,22.474,18.945999999999998,19.439,21.33,19.143,18.305,20.456,19.436,20.395,0.073,3.6274999999999986,0.015297058540843806,18.846500000000002
395,130105,2456298.83525,22.676,18.98,19.455,21.41,19.163,18.333,20.499000000000002,19.463,20.434,0.081,3.6633750000000003,0.025122201336589677,19.012625
396,130108,2456301.81564,22.537,18.969,19.477,21.334,19.175,18.34,20.489,19.422,20.439,0.07400000000000001,3.651875,0.02073256582560709,18.885125
397,130113,2456306.75999,22.256,19.021,19.523,21.406,19.238,18.386,20.565,19.516,20.519000000000002,0.063,3.717999999999999,0.0073290030508077015,18.538
398,130116,2456309.77703,22.56,19.160999999999998,19.654,21.514,19.372,18.521,20.682,19.659000000000002,20.651999999999997,0.06,3.8481249999999996,0.011205069005867303,18.711875
399,130119,2456312.83233,25.395,20.823,21.239,23.259,21.052,20.186,22.316999999999997,21.289,22.215999999999998,0.752,5.493874999999999,0.05126524163599574,19.901125
400,130122,2456315.79366,22.18,18.902,19.406,21.311,19.107,18.269000000000002,20.374000000000002,19.416,20.407,0.055,3.59525,0.026217496883903454,18.58475
401,130125,2456318.7431,22.085,18.903,19.409000000000002,21.319000000000003,19.114,18.262,20.442,19.394000000000002,20.426,0.05,3.604875,0.0160217486116529,18.480125
402,130128,2456321.7456099996,21.906999999999996,18.896,19.398,21.29,19.108,18.259,20.441,19.396,20.393,0.047,3.5938749999999993,0.006220645350382513,18.313124999999996
403,130209,2456333.67584,21.932,18.933,19.438,21.354,19.141,18.292,20.497,19.398,20.438,0.040999999999999995,3.632624999999999,0.023409018408641874,18.299374999999998
404,130212,2456336.72574,22.052,18.906,19.41,21.205,19.111,18.266,20.464000000000002,19.405,20.414,0.036000000000000004,3.5938749999999993,0.0334981342764487,18.458125
405,130215,2456339.75923,21.84,18.883,19.391,21.236,19.089000000000002,18.245,20.402,19.397000000000002,20.381,0.031,3.5742499999999997,0.014449419167857332,18.26575
406,130219,2456343.74058,21.874000000000002,18.905,19.394000000000002,21.346999999999998,19.119,18.27,20.427,19.41,20.401,0.036000000000000004,3.6053749999999996,0.02181046603280596,18.268625000000004
407,130301,2456353.75455,21.991,18.908,19.410999999999998,21.32,19.127,18.291,20.462,19.437,20.424,0.048,3.61875,0.010222524149935694,18.37225
408,130305,2456357.65619,22.083000000000002,18.976,19.493,21.377,19.16,18.33,20.528000000000002,19.468,20.463,0.048,3.670625,0.01624752728425073,18.412375
409,130311,2456363.67499,21.949,18.897000000000002,19.391,21.197,19.102999999999998,18.258,20.444000000000003,19.393,20.375999999999998,0.037000000000000005,3.5786249999999993,0.030042529378027906,18.370375000000003
410,130315,2456367.7275,22.101,18.925,19.437,21.345,19.131,18.288,20.437,19.409000000000002,20.41,0.048,3.6190000000000007,0.01929470689799768,18.482
411,130318,2456370.63228,21.881999999999998,18.92,19.41,21.325,19.129,18.278,20.474,19.415,20.408,0.05,3.616125,0.012040853078521896,18.265874999999998
412,130322,2456374.6510799997,22.194000000000003,18.934,19.442999999999998,21.353,19.14,18.294,20.465,19.429000000000002,20.335,0.061,3.6203749999999997,0.03733989631941861,18.573625000000003
413,130325,2456377.7229400002,22.508000000000003,18.94,19.437,21.32,19.151,18.304000000000002,20.477999999999998,19.449,20.453,0.08900000000000001,3.6377500000000005,0.007363035088014698,18.870250000000002
414,130328,2456380.64489,22.646,18.949,19.453,21.401999999999997,19.159000000000002,18.307000000000002,20.48,19.452,20.458,0.107,3.65375,0.024667792767056752,18.992250000000002
415,130330,2456382.64396,23.399,19.76,20.227999999999998,21.987,19.986,19.102,21.284000000000002,20.232,21.326999999999998,0.272,4.4345,0.06515914583318194,18.9645
416,130402,2456385.64794,22.195,18.919,19.404,21.368000000000002,19.084,18.285999999999998,20.457,19.414,20.404,0.049,3.61325,0.02934888656928378,18.58175
417,130410,2456393.73521,21.873,18.976,19.488,21.383000000000003,19.184,18.332,20.472,19.482,20.46,0.039,3.6683750000000006,0.018806818672163148,18.204625
418,130413,2456396.5945599996,22.14,18.947,19.46,21.355,19.154,18.316,20.506999999999998,19.441,20.436,0.054000000000000006,3.6482499999999987,0.013977021959677012,18.491750000000003
419,130416,2456399.58862,22.136999999999997,18.928,19.423,21.311,19.137999999999998,18.289,20.495,19.437,20.432000000000002,0.049,3.627875,0.011957514075069252,18.509124999999997
420,130419,2456402.64418,22.035,18.972,19.469,21.396,19.167,18.333,20.51,19.476,20.475,0.055999999999999994,3.671,0.015175167685695401,18.364
421,130427,2456410.6982400003,20.691,19.028,19.558,21.475,19.253,18.421,20.588,19.561,20.563000000000002,0.018000000000000002,3.752125,0.01890153055025483,16.938875
422,130501,2456414.61704,22.601999999999997,20.385,20.864,22.82,20.618000000000002,19.77,21.809,20.914,21.893,0.061,5.080375,0.049323820672422136,17.521624999999997
423,130501,2456414.61704,22.601999999999997,20.385,20.864,22.82,20.618000000000002,19.77,21.809,20.914,21.893,0.061,5.080375,0.049323820672422136,17.521624999999997
424,130505,2456418.6838700003,22.088,18.902,19.401,21.255,19.121,18.273,20.448,19.405,20.417,0.062,3.5989999999999998,0.015991068935821265,18.489
425,130510,2456422.58575,22.276999999999997,18.93,19.432000000000002,21.345,19.134,18.281,20.465,19.421,20.417,0.057999999999999996,3.6243749999999992,0.014282231718461179,18.652624999999997
426,130515,2456428.5279200003,22.1,18.903,19.395,21.258000000000003,19.111,18.265,20.439,19.399,20.404,0.046,3.593,0.01114835029430641,18.507
427,130520,2456433.51463,22.125999999999998,18.965,19.456,21.428,19.16,18.324,20.500999999999998,19.453,20.444000000000003,0.068,3.662625,0.031057262780667328,18.463375
428,130523,2456436.6359599996,22.25,18.92,19.421,21.392,19.139,18.28,20.5,19.430999999999997,20.426,0.085,3.634874999999999,0.031334314827616526,18.615125
429,130529,2456442.52501,22.546,18.918,19.415,21.291999999999998,19.132,18.281,20.429000000000002,19.407,20.417,0.079,3.607624999999999,0.01103161042517153,18.938375
430,130602,2456446.55576,22.185,18.927,19.43,21.316,19.128,18.291,20.455,19.433,20.404,0.055,3.619249999999999,0.007887603293366695,18.56575
431,130604,2456448.55847,21.971999999999998,18.937,19.436,21.315,19.129,18.293,20.473,19.432000000000002,20.412,0.044000000000000004,3.6246250000000004,0.0076146006363321805,18.347374999999996
432,130608,2456452.5427900003,21.971,18.92,19.427,21.323,19.13,18.285,20.429000000000002,19.416,20.430999999999997,0.047,3.6163749999999992,0.014715759288327235,18.354625000000002
433,130611,2456455.53003,22.109,18.948,19.449,21.346999999999998,19.15,18.305,20.448,19.437,20.451,0.045,3.638124999999999,0.015514394238087263,18.470875000000003
434,130614,2456458.5159,22.531999999999996,18.958,19.453,21.386,19.174,18.324,20.477999999999998,19.429000000000002,20.425,0.079,3.6496249999999995,0.024112459731176362,18.882374999999996
435,130621,2456465.5183200003,22.296999999999997,18.961,19.471,21.379,19.177,18.324,20.528000000000002,19.469,20.482,0.075,3.670125,0.015008925915618164,18.626875
436,130624,2456468.54995,22.064,19.082,19.590999999999998,21.462,19.287,18.445,20.636,19.589000000000002,20.619,0.067,3.7851249999999994,0.016260710755807123,18.278875
437,130629,2456473.52869,22.193,18.97,19.462,21.406,19.173,18.316,20.544,19.385,20.437,0.055,3.6578749999999998,0.04309271565882342,18.535125
438,130702,2456476.48371,22.498,18.945999999999998,19.447,21.343000000000004,19.151,18.311,20.44,19.438,20.459,0.09,3.6381249999999996,0.018177203148061243,18.859875000000002
439,130707,2456481.48386,22.487,18.97,19.458,21.375,19.165,18.320999999999998,20.469,19.445999999999998,20.49,0.069,3.6579999999999986,0.021179504918002752,18.829
440,130712,2456486.55027,22.185,18.977999999999998,19.477999999999998,21.365,19.186,18.329,20.498,19.452,20.445999999999998,0.055,3.6627499999999995,0.013802173741627885,18.52225
441,130715,2456489.54613,22.179000000000002,18.977,19.477,21.391,19.172,18.319000000000003,20.508000000000003,19.477,20.44,0.06,3.6663750000000004,0.018251712248427837,18.512625
442,130801,2456506.47224,22.33,18.995,19.483,21.409000000000002,19.201,18.36,20.555,19.506,20.518,0.085,3.6996250000000006,0.015212189660994677,18.630374999999997
443,131113,2456610.827,22.319000000000003,19.340999999999998,19.834,21.627,19.537,18.701,20.886,19.869,20.893,0.063,4.0322499999999994,0.04424202914483634,18.286750000000005
444,131121,2456618.81545,22.416,19.06,19.565,21.482,19.271,18.43,20.596999999999998,19.582,20.56,0.066,3.7646249999999988,0.012715991057534569,18.651375
445,131124,2456621.83519,23.528000000000002,19.827,20.29,22.051,20.01,19.178,21.386,20.338,21.398000000000003,0.23,4.506,0.06760177512463023,19.022000000000002
446,131201,2456628.81312,22.154,19.039,19.525,21.436,19.252,18.416,20.613000000000003,19.54,20.516,0.057999999999999996,3.738374999999999,0.017590074311673178,18.415625000000002
447,131205,2456632.8144099996,22.223000000000003,19.078,19.582,21.46,19.278,18.433,20.614,19.588,20.58,0.055,3.7728749999999995,0.006706872807443912,18.450125000000003
448,131214,2456641.83197,21.859,19.115,19.614,21.46,19.316,18.46,20.69,19.611,20.623,0.048,3.8073750000000004,0.023457788837401912,18.051625
449,131218,2456645.80039,22.354,19.067999999999998,19.577,21.428,19.28,18.43,20.537,19.574,20.566999999999997,0.07200000000000001,3.753874999999999,0.025665081892974353,18.600125
450,131221,2456648.82028,22.276999999999997,19.086,19.579,21.5,19.303,18.454,20.618000000000002,19.586,20.563000000000002,0.062,3.7823750000000005,0.013968715044577872,18.494624999999996
451,131226,2456653.81722,22.044,19.112000000000002,19.614,21.506,19.314,18.491,20.65,19.612000000000002,20.58,0.045,3.806125,0.012631451675228833,18.237875
452,131229,2456656.78198,22.160999999999998,19.070999999999998,19.590999999999998,21.526,19.288,18.44,20.636,19.578,20.599,0.052000000000000005,3.787374999999999,0.024047200609313323,18.373624999999997
453,140101,2456659.8125400003,22.235,19.121,19.623,21.534000000000002,19.331,18.48,20.660999999999998,19.627,20.633000000000003,0.053,3.8225000000000002,0.011313708498878267,18.412499999999998
454,140104,2456662.78767,22.335,19.13,19.632,21.515,19.339000000000002,18.493,20.695,19.633,20.653000000000002,0.059000000000000004,3.8324999999999996,0.013794408805326095,18.5025
455,140107,2456665.8102,22.201,19.13,19.627,21.434,19.324,18.488,20.676,19.637999999999998,20.619,0.06,3.8132499999999987,0.02883821868889265,18.38775
456,140113,2456671.77672,22.379,19.169,19.658,21.504,19.364,18.526,20.717,19.665,20.695,0.078,3.8585,0.022972032685717982,18.520500000000002
457,140115,2456673.78742,22.179000000000002,19.167,19.675,21.624000000000002,19.375999999999998,18.533,20.732,19.660999999999998,20.654,0.07200000000000001,3.8739999999999997,0.027588817610394643,18.305000000000003
458,140119,2456677.80906,22.204,19.129,19.622,21.598000000000003,19.337,18.492,20.69,19.63,20.621,0.048,3.836125,0.030759144981593482,18.367875
459,140122,2456680.72808,23.265,19.667,20.176,22.011999999999997,19.873,19.037,21.19,20.164,21.165,0.171,4.35675,0.016228282190486144,18.908250000000002
460,140125,2456683.778,22.215,19.192999999999998,19.687,21.594,19.389,18.552,20.744,19.699,20.665,0.055,3.886624999999999,0.012927683473938611,18.328375
461,140129,2456687.70302,22.346,19.238,19.739,21.598000000000003,19.452,18.605999999999998,20.765,19.726,20.732,0.055999999999999994,3.92825,0.01164658135005644,18.41775
462,140205,2456694.74245,22.544,19.125999999999998,19.633,21.511,19.344,18.49,20.653000000000002,19.63,20.625999999999998,0.067,3.8228749999999994,0.007567552916124745,18.721125
463,140210,2456699.73318,22.346,19.147000000000002,19.651,21.534000000000002,19.361,18.502,20.689,19.65,20.622,0.075,3.8407500000000003,0.010222524149935694,18.50525
464,140214,2456703.74566,22.235,19.226,19.723,21.646,19.423,18.577,20.756,19.727999999999998,20.732,0.079,3.9226249999999987,0.015343099891948356,18.312375
465,140219,2456708.65223,22.471999999999998,19.442999999999998,20.055999999999997,21.701,19.382,18.523,20.858,19.660999999999998,20.656999999999996,0.077,3.9813749999999986,0.15191062927166532,18.490624999999998
466,140222,2456711.72848,22.141,19.155,19.67,21.533,19.38,18.519000000000002,20.688000000000002,19.672,20.709,0.048,3.862,0.021882804730201467,18.278999999999996
467,140224,2456713.71776,22.166,19.16,19.67,21.545,19.368,18.461,20.655,19.688,20.688000000000002,0.040999999999999995,3.8506249999999995,0.032557366952207706,18.315375
468,140226,2456715.60824,22.165,19.042,19.544,21.4,19.248,18.389,20.605999999999998,19.581,20.579,0.05,3.744875,0.025051019368951554,18.420125
469,140301,2456718.71007,21.959,19.031,19.531,21.399,19.24,18.394000000000002,20.558000000000003,19.522000000000002,20.558000000000003,0.040999999999999995,3.7253750000000005,0.01530581122130262,18.233625
470,140304,2456721.72463,22.461,19.097,19.607,21.529,19.302,18.451,20.66,19.605,20.605999999999998,0.061,3.803375,0.01902582830924111,18.657625
471,140307,2456724.691,21.984,19.026,19.533,21.408,19.22,18.382,20.55,19.516,20.544,0.049,3.7186249999999994,0.01314683557813229,18.265375000000002
472,140310,2456727.63047,22.029,19.014,19.519000000000002,21.394000000000002,19.221,18.381,20.546999999999997,19.521,20.535999999999998,0.055,3.7128749999999995,0.010521237026704787,18.316125
473,140314,2456731.7304700003,22.189,19.039,19.567999999999998,21.398000000000003,19.265,18.421,20.607,19.56,20.565,0.071,3.7491249999999994,0.02091778122627425,18.439875
474,140318,2456735.60457,22.168000000000003,19.021,19.519000000000002,21.412,19.211,18.385,20.58,19.529,20.569000000000003,0.079,3.7244999999999995,0.021084862545762095,18.443500000000004
475,140321,2456738.72694,22.031,18.988,19.489,21.398000000000003,19.19,18.346,20.524,19.496,20.508000000000003,0.047,3.6886250000000005,0.012682242929240084,18.342374999999997
476,140324,2456741.71773,22.093000000000004,18.992,19.486,21.43,19.202,18.349,20.537,19.535,20.516,0.048,3.702124999999999,0.022293096304933938,18.390875000000005
477,140328,2456745.70924,22.173000000000002,19.035,19.509,21.435,19.225,18.381,20.563000000000002,19.533,20.522,0.045,3.721625,0.011198692525817996,18.451375000000002
478,140331,2456748.6151799997,22.22,19.084,19.581,21.491999999999997,19.285999999999998,18.44,20.64,19.584,20.578000000000003,0.053,3.781874999999999,0.012240885822507739,18.438125
479,140403,2456751.6263,21.011999999999997,19.117,19.613,21.506,19.311,18.469,20.671,19.636,20.615,0.013999999999999999,3.8134999999999994,0.01121223821159659,17.198499999999996
480,140406,2456754.5791599997,21.987,19.101,19.52,21.468000000000004,19.294,18.459,20.665,19.621,20.608,0.055,3.7882499999999997,0.03172988676758093,18.198749999999997
481,140409,2456757.62329,22.151999999999997,19.031,19.53,21.354,19.23,18.383,20.546,19.541,20.406,0.057,3.698874999999999,0.04314241366853969,18.453125
482,140412,2456760.58653,22.101999999999997,18.991,19.487000000000002,21.409000000000002,19.180999999999997,18.348,20.471,19.496,20.511,0.055999999999999994,3.683,0.026677973793225146,18.418999999999997
483,140415,2456763.60317,22.160999999999998,18.998,19.502,21.42,19.212,18.36,20.526999999999997,19.517,20.526999999999997,0.07,3.7041249999999994,0.01674546847007266,18.456874999999997
484,140419,2456767.67043,21.896,18.999000000000002,19.509,21.371,19.207,18.367,20.561999999999998,19.516,20.502,0.037000000000000005,3.7003749999999993,0.012557723861081964,18.195625
485,140423,2456771.5731900004,21.921999999999997,18.988,19.480999999999998,21.355999999999998,19.189,18.346,20.494,19.507,20.48,0.04,3.6763749999999993,0.012408954140302422,18.245624999999997
486,140525,2456803.48421,22.01,19.143,19.637,21.517,19.33,18.494,20.684,19.632,20.676,0.042,3.835375,0.018314221640063886,18.174625000000002
487,140531,2456809.51384,21.988000000000003,19.022000000000002,19.527,21.397,19.226,18.375,20.566,19.515,20.524,0.043,3.7152499999999997,0.009407443860998708,18.272750000000002
488,140613,2456822.51533,22.061999999999998,19.083,19.592,21.41,19.29,18.439,20.607,19.605,20.649,0.066,3.7806249999999992,0.035987845170288406,18.281374999999997
489,140616,2456825.52628,22.096999999999998,19.011,19.525,21.394000000000002,19.222,18.373,20.552,19.566,20.502,0.05,3.7143749999999995,0.018615949382896384,18.382624999999997
490,140702,2456841.48537,24.208000000000002,20.403,20.884,22.647,20.6,19.74,21.954,20.831999999999997,22.043000000000003,0.382,5.084124999999999,0.08147468932130433,19.123875
491,140717,2456856.52266,22.21,19.037,19.551,21.401,19.246,18.397000000000002,20.608,19.535999999999998,20.605,0.07400000000000001,3.743874999999999,0.030239224763332278,18.466125
492,141217,2457009.80744,22.404,19.151,19.651,21.511,19.354,18.507,20.695999999999998,19.651,20.651999999999997,0.063,3.8428749999999985,0.010973181593789698,18.561125
493,141220,2457012.8284,22.136,19.149,19.642,21.551,19.340999999999998,18.5,20.675,19.489,20.651,0.046,3.8209999999999997,0.05831686842461759,18.314999999999998
494,141222,2457014.82548,22.4,19.118,19.618,21.476999999999997,19.327,18.474,20.645,19.607,20.599,0.05,3.8043749999999985,0.01030863022649435,18.595625
495,141225,2457017.82912,22.266,19.151,19.649,21.518,19.35,18.505,20.673000000000002,19.668,20.659000000000002,0.054000000000000006,3.8428750000000003,0.011457218560380065,18.423125
496,141228,2457020.8021299997,22.105,19.031,19.515,21.406999999999996,19.248,18.393,20.570999999999998,19.542,20.548000000000002,0.062,3.728125,0.011268635358961741,18.376875000000002
497,150103,2457026.79412,22.189,19.058,19.553,21.47,19.255,18.417,20.616,19.57,20.55,0.066,3.7573749999999997,0.013564001727200585,18.431625
498,150108,2457031.81867,22.179000000000002,19.039,19.547,21.355,19.241,18.391,20.603,19.542,20.52,0.061,3.726,0.02844041390098442,18.453000000000003
499,150111,2457034.7685,22.215999999999998,19.027,19.531,21.426,19.229,18.385,20.578000000000003,19.525,20.53,0.055999999999999994,3.725125,0.009642724866961092,18.490875
500,150114,2457037.74536,22.068,19.052,19.557000000000002,21.444000000000003,19.258,18.417,20.629,19.529,20.572,0.04,3.7535000000000007,0.020736441353290096,18.314500000000002
501,150117,2457040.84855,22.198,19.039,19.545,21.419,19.229,18.398,20.581999999999997,19.543,20.555,0.037000000000000005,3.734999999999999,0.011526367288036205,18.463
502,150125,2457048.80546,22.294,19.1,19.589000000000002,21.456,19.289,18.459,20.641,19.605,20.581,0.057,3.78625,0.010780272988901558,18.50775
503,150129,2457052.78365,22.138,19.041,19.538,21.48,19.244,18.396,20.590999999999998,19.567999999999998,20.509,0.043,3.7421249999999993,0.02445659420275563,18.395875000000004
504,150202,2457056.7256,22.414,19.012999999999998,19.5,21.366,19.227,18.37,20.545,19.465999999999998,20.484,0.08800000000000001,3.692624999999999,0.019478467965681288,18.721375000000002
505,150205,2457059.73158,22.218000000000004,19.081,19.573,21.535999999999998,19.236,18.447,20.638,19.59,20.587,0.066,3.7822499999999994,0.03325979984471871,18.435750000000006
506,150208,2457062.69752,22.105999999999998,19.112000000000002,19.617,21.49,19.307000000000002,18.465999999999998,20.699,19.611,20.634,0.054000000000000006,3.8132500000000005,0.022524589737776938,18.292749999999998
507,150211,2457065.7058599996,22.305999999999997,19.063,19.61,21.476999999999997,19.323,18.477,20.671,19.625,20.666999999999998,0.055,3.8103749999999987,0.03275422546353127,18.495624999999997
508,150215,2457069.68266,22.076,19.043,19.544,21.462,19.262999999999998,18.375999999999998,20.585,19.448,20.558000000000003,0.047,3.7311249999999996,0.042319996961962196,18.344875000000002
509,150218,2457072.6721799998,22.116999999999997,19.14,19.635,21.525,19.331,18.488,20.660999999999998,19.625,20.621,0.055,3.8244999999999987,0.007745966692857908,18.292499999999997
510,150222,2457076.6693700003,22.255,19.178,19.67,21.54,19.377,18.533,20.72,19.683,20.669,0.057,3.8674999999999997,0.008635475005460039,18.3875
511,150226,2457080.67044,22.122,19.099,19.602999999999998,21.253,19.299,18.459,20.676,19.615,20.615,0.06,3.773624999999999,0.08662058069533746,18.348375
512,150302,2457084.6661,22.267,19.073,19.567,21.421999999999997,19.27,18.429000000000002,20.629,19.574,20.576999999999998,0.07,3.763875,0.01633958820940779,18.503125
513,150312,2457094.63047,22.433000000000003,19.077,19.578,21.505,19.288,18.451,20.594,19.596,20.615,0.057999999999999996,3.7842499999999992,0.021365860619234546,18.648750000000003
514,150316,2457098.63387,23.774,20.034000000000002,20.558000000000003,22.43,20.246,19.415,21.666,20.585,21.548000000000002,0.193,4.756500000000001,0.031910589375392685,19.0175
515,150321,2457103.64379,22.34,19.437,19.932000000000002,21.829,19.632,18.788,20.982,19.941,20.928,0.049,4.129875,0.008025628591174184,18.210124999999998
516,150330,2457112.58336,22.275,19.16,19.647000000000002,21.539,19.355,18.499000000000002,20.718000000000004,19.655,20.706999999999997,0.069,3.856250000000001,0.02455751267061367,18.418749999999996
517,150402,2457115.63392,22.305999999999997,19.18,19.680999999999997,21.535,19.373,18.523,20.691999999999997,19.680999999999997,20.668000000000003,0.077,3.862874999999999,0.011993301702141013,18.443125
518,150412,2457125.65301,22.37,19.112000000000002,19.618,21.526999999999997,19.311,18.477999999999998,20.674,19.627,20.590999999999998,0.062,3.8134999999999986,0.016168752933616044,18.556500000000003
519,150413,2457126.6463599997,24.655,20.666999999999998,21.119,23.026,20.879,20.034000000000002,22.182,21.176,22.151,0.392,5.350499999999999,0.01724611757540582,19.3045
520,150416,2457129.66033,22.401999999999997,19.113,19.597,21.482,19.299,18.45,20.629,19.602999999999998,20.623,0.051,3.79575,0.012859126831003388,18.606249999999996
521,150422,2457135.6008200003,22.67,19.31,19.808,21.531999999999996,19.502,18.657,20.866,19.825,20.813000000000002,0.07200000000000001,3.985374999999999,0.05930535388982884,18.684625000000004
522,150426,2457139.59194,22.35,19.121,19.625999999999998,21.538,19.326,18.48,20.659000000000002,19.623,20.555,0.067,3.81225,0.02621749688382602,18.537750000000003
523,90531,2454983.65013,23.046,19.404,19.887999999999998,21.73,19.599,18.76,20.936999999999998,19.9,20.879,0.10099999999999999,4.083374999999999,0.0182829936590634,18.962625
524,41205,2453345.7714400003,22.449,19.134,19.645,21.522,19.337,,20.643,19.648,20.642,0.062,3.830142857142856,0.014205967894195657,18.618857142857145
525,41209,2453349.7993099997,22.531,19.346,19.842,21.833000000000002,19.553,18.7,20.814,19.875999999999998,20.848000000000003,0.051,4.04775,0.0468332909676619,18.483249999999998
526,41213,2453353.79776,22.221,19.084,19.567,21.535,19.302,18.459,20.595,19.617,20.631,0.047,3.7949999999999995,0.03119065794200777,18.426000000000002
527,41217,2453357.75036,22.305999999999997,18.998,19.512999999999998,21.391,19.208,18.36,20.524,19.503,20.452,0.057,3.689875,0.017755783765879222,18.616124999999997
528,50101,2453372.7678,22.198,18.989,19.485,21.36,19.211,18.349,20.541999999999998,19.5,20.445,0.043,3.6813749999999987,0.018368742860863277,18.516625
529,50106,2453377.75276,22.394000000000002,19.05,19.546,21.42,19.236,18.401,20.59,19.557000000000002,20.538,0.06,3.7385,0.008847921467046022,18.655500000000004
530,50110,2453381.72682,22.436999999999998,19.098,19.594,21.509,19.294,18.449,20.623,19.608,20.545,0.051,3.7862500000000003,0.0208515158750217,18.65075
531,50114,2453385.69064,22.162,19.046,19.534000000000002,21.444000000000003,19.242,18.403,20.573,19.561,20.543000000000003,0.049,3.7395000000000005,0.008766820567228974,18.4225
532,50125,2453396.67669,22.372,19.075,19.576,21.484,19.289,18.435,20.628,19.608,20.592,0.066,3.7821249999999993,0.012866762274748235,18.589875
533,50127,2453398.66953,22.272,19.048,19.544,21.467,19.246,,20.545,19.553,20.58,0.048,3.7461428571428566,0.025738612831212683,18.52585714285714
