,date,juliandate,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag10,mag11,mag12,mag13,mag14,mag15,mag16,mag17,mag18,mag19,mag20
94,120715,2456124.54561,19.649199999999997,14.5962,16.698200000000003,17.153200000000002,18.8742,15.081199999999999,15.874199999999997,16.3462,16.4472,15.934199999999999,,14.371200000000002,14.7592,15.5442,15.991200000000001,15.834199999999997,17.866200000000003,18.6142,16.8332,18.1882
95,121221,2456283.8143,20.225687,,16.689687,17.142687,18.862687,15.072686999999998,15.881687,16.341687,16.443687,15.929687000000001,,,14.736687,15.513686999999997,15.981687,15.820687,17.826687,18.628687,16.810686999999998,18.140687000000003
96,121229,2456291.7895299997,20.230439999999998,,16.707439999999995,17.15544,18.918439999999997,15.09844,15.90544,16.387439999999994,16.484439999999996,15.94344,,,14.76144,15.52244,16.024439999999995,15.84944,17.910439999999998,18.741439999999997,16.837439999999997,18.178439999999995
97,130105,2456298.84285,20.463632999999998,14.599633,16.721633,17.158633,18.897633,15.095633,15.892633,16.360633,16.469632999999998,15.928632999999998,,14.380633,14.763632999999999,15.552633,15.998632999999998,15.838632999999998,17.851633,18.579632999999998,16.834633,18.173633
98,130108,2456301.8232299997,19.795136,14.592136,16.714136,17.164136,18.899136,15.096135999999998,15.924135999999997,16.359136,16.462136,15.954135999999998,,14.368136,14.743136,15.536135999999999,15.999136,15.847135999999999,17.810135999999996,18.644136,16.830136,18.168136
99,130113,2456306.7675900003,20.083502000000003,14.614502000000002,16.735502,17.174502,18.744502,15.113502,15.915502,16.376502000000002,16.492502,15.968502,,,14.768502000000002,15.557502,16.022502,15.877502,17.897502000000003,18.656502,16.862502,18.220502
100,130125,2456318.7507,20.181012,,16.683012,17.134012000000002,18.809012000000003,15.065012000000003,15.879012000000003,16.334012,16.441012,15.923012,,,14.733012000000002,15.515012000000002,15.979012,15.832012000000002,17.846012,18.561012,16.822012,18.224012000000002
101,130128,2456321.7532099998,19.603618,14.604617999999999,16.721618000000003,17.159618,18.945618,15.089617999999998,15.895618,16.349618000000003,16.458618000000005,15.947618,,,14.768618,15.557618000000002,16.000618,15.835617999999998,17.866618000000006,18.579618,16.833618000000005,18.254618000000004
102,130212,2456336.73335,19.995554,,16.696554,17.149554,18.833553999999996,,15.871554,16.343554,16.448554,15.933554,,,,15.524553999999998,15.993554,15.827554,17.831554,18.585554000000002,16.829553999999998,18.196554
103,130215,2456339.76683,19.587319,,16.684319,17.136319,18.883319,15.057319,15.864318999999998,16.335319000000002,16.434319,15.915319,,,14.739318999999998,15.536318999999999,15.961319,15.804319,17.848319,18.581319,16.823319,18.161319
104,130219,2456343.74818,19.655873,14.609873,16.698873000000003,17.163873000000002,18.870873,15.080873,15.909873000000001,16.363873,16.459873,15.937873,,,14.763873,15.562873,15.994873000000002,15.830873,17.867873000000003,18.602873000000002,16.837873000000002,18.185873
