,date,juliandate,NMraw,mag3,mag4,mag9,mag10,mag17,mag19,mag20,merr1,offset,std,NMcal
355,120601,2456080.5119,22.644000000000002,19.393,19.795,19.160999999999998,18.646,20.518,19.54,20.895,0.106,2.6768571428571426,0.028375039332863353,19.96714285714286
356,120604,2456083.53359,22.218000000000004,19.412,19.866,19.175,18.666,20.558000000000003,19.56,20.930999999999997,0.085,2.708285714285714,0.018732452106018694,19.50971428571429
357,120607,2456086.51693,22.228,19.465,19.910999999999998,19.215999999999998,18.705,20.601,19.592,20.930999999999997,0.034,2.74442857142857,0.011801936887036853,19.48357142857143
358,120613,2456092.50193,22.238000000000003,19.423,19.872,19.188,18.669,20.601999999999997,19.543,20.895,0.033,2.7117142857142844,0.009961831921744062,19.52628571428572
359,120615,2456094.4714099998,22.318,19.413,19.855999999999998,19.154,18.651,20.566999999999997,19.549,20.892,0.039,2.695999999999999,0.007571877794460357,19.622000000000003
360,120621,2456100.49799,22.344,19.38,19.820999999999998,19.137,18.62,20.549,19.497,20.843000000000004,0.037000000000000005,2.6624285714285714,0.009198861213064064,19.68157142857143
361,120624,2456103.47415,22.316,19.377,19.816,19.129,18.612000000000002,20.53,19.49,20.837,0.040999999999999995,2.6544285714285714,0.009324826054835896,19.661571428571428
362,120706,2456115.53173,22.416,19.471,19.907,19.213,18.7,20.641,19.588,20.965,0.038,2.7535714285714286,0.012778329870784654,19.66242857142857
363,120709,2456118.46152,22.314,19.429000000000002,19.872,19.177,18.659000000000002,20.612,19.566,20.914,0.036000000000000004,2.717,0.008831760866308169,19.597
364,120712,2456121.55567,22.48,19.52,19.969,19.277,18.764,20.693,19.656,21.025,0.04,2.813428571428571,0.009947481136118805,19.66657142857143
365,120715,2456124.54561,22.401999999999997,19.451,19.906,19.2,18.687,20.619,19.586,20.941,0.034,2.7399999999999993,0.006879922480104841,19.662
366,120721,2456130.51544,22.427,19.627,20.055999999999997,19.373,18.855999999999998,20.787,19.752,21.11,0.047,2.907285714285713,0.00847966755858211,19.519714285714286
367,121221,2456283.8143,23.018,19.482,19.935,19.236,18.722,20.619,19.602999999999998,20.933000000000003,0.06,2.7600000000000002,0.014877275736246084,20.258
368,121223,2456285.7954599997,22.919,19.452,19.925,19.224,18.703,20.621,19.587,20.947,0.054000000000000006,2.7498571428571426,0.010106574946223999,20.16914285714286
369,121229,2456291.7895299997,23.024,19.500999999999998,19.949,19.278,18.737000000000002,20.704,19.631,20.971999999999998,0.154,2.794571428571428,0.015757084574411148,20.229428571428574
370,130101,2456294.7639099997,23.229,19.492,19.953,19.248,18.742,20.684,19.607,20.997,0.132,2.787571428571429,0.01709636552853778,20.44142857142857
371,130105,2456298.84285,23.261,19.519000000000002,19.956,19.267,18.726,20.649,19.632,20.971,0.10300000000000001,2.7871428571428574,0.013969354213538981,20.473857142857142
372,130108,2456301.8232299997,22.587,19.506,19.956,19.254,18.746,20.601999999999997,19.622,20.96,0.039,2.7765714285714282,0.02655093936103715,19.81042857142857
373,130113,2456306.7675900003,22.949,19.601,20.04,19.358,18.834,20.763,19.727999999999998,21.086,0.055999999999999994,2.8857142857142852,0.00634335047415874,20.063285714285715
374,130116,2456309.78462,22.984,19.942,20.378,19.699,19.178,21.12,20.08,21.449,0.06,3.233714285714286,0.012893335303157005,19.750285714285717
375,130119,2456312.83992,23.935,20.781,21.259,20.552,20.017,21.964000000000002,20.905,22.059,0.125,4.046714285714286,0.07960467801521905,19.888285714285715
376,130122,2456315.80127,22.483,19.459,19.885,19.22,18.692,20.624000000000002,19.586,20.933000000000003,0.04,2.741285714285715,0.008557925872474816,19.741714285714284
377,130125,2456318.7507,22.930999999999997,19.433,19.884,19.191,18.673,20.596,19.572,20.974,0.128,2.730428571428571,0.023768726952692828,20.200571428571426
378,130128,2456321.7532099998,22.335,19.453,19.891,19.19,18.679000000000002,20.598000000000003,19.565,20.986,0.08,2.7360000000000007,0.028118795611957677,19.599
379,130209,2456333.6834400003,22.514,19.48,19.927,19.233,18.714000000000002,20.633000000000003,19.578,20.989,0.040999999999999995,2.7634285714285722,0.021157009420541467,19.750571428571426
380,130212,2456336.73335,22.729,19.43,19.883,19.182000000000002,18.667,20.565,19.563,20.93,0.044000000000000004,2.7157142857142857,0.016469307673288396,20.013285714285715
381,130215,2456339.76683,22.326,19.423,19.875,19.173,18.654,20.587,19.562,20.9,0.031,2.7091428571428566,0.0045981362683255225,19.616857142857143
382,130219,2456343.74818,22.406,19.449,19.914,19.21,18.688,20.618000000000002,19.588,20.936,0.037000000000000005,2.7418571428571434,0.006067085281111725,19.664142857142856
383,130226,2456350.71648,22.994,19.435,19.94,19.198,18.689,20.628,19.578,20.971999999999998,0.16899999999999998,2.747142857142857,0.024443326092758625,20.24685714285714
384,130301,2456353.76215,22.35,19.465999999999998,19.909000000000002,19.227,18.707,20.660999999999998,19.594,20.945,0.07400000000000001,2.757,0.011647603473142887,19.593
385,130305,2456357.66379,22.504,19.526,19.969,19.262,18.743,20.686,19.645,21.006999999999998,0.039,2.8039999999999994,0.01070825226950222,19.700000000000003
386,130311,2456363.6825900003,22.563000000000002,19.448,19.884,19.199,18.679000000000002,20.608,19.577,20.915,0.043,2.728571428571429,0.004577377082194869,19.834428571428575
387,130315,2456367.7351,22.505,19.465999999999998,19.923,19.22,18.706,20.629,19.583,20.941,0.036000000000000004,2.751142857142856,0.009335033858665652,19.753857142857143
388,130318,2456370.63988,22.69,19.465,19.919,19.226,18.704,20.613000000000003,19.589000000000002,20.954,0.046,2.7514285714285722,0.011178210096063887,19.93857142857143
389,130322,2456374.65868,22.666,19.473,19.922,19.224,18.712,20.609,19.613,20.993000000000002,0.076,2.7622857142857145,0.021738708070436794,19.903714285714287
390,130325,2456377.7305400004,22.705,19.464000000000002,19.937,19.229,18.729,20.619,19.635,21.061999999999998,0.12,2.7807142857142857,0.04338476800951105,19.924285714285713
391,130328,2456380.6525,24.17,19.486,19.969,19.244,18.73,20.658,19.627,21.016,0.47200000000000003,2.7885714285714287,0.020443883705209717,21.38142857142857
392,130402,2456385.65555,22.766,19.465999999999998,19.914,19.223,18.708,20.645,19.596,20.951999999999998,0.053,2.7562857142857133,0.006237368187343939,20.009714285714285
393,130410,2456393.7428099997,22.404,19.537,19.993,19.287,18.774,20.683000000000003,19.678,21.034000000000002,0.04,2.8251428571428576,0.01282482711285944,19.578857142857142
394,130413,2456396.60217,22.579,19.497,19.874000000000002,19.243,18.730999999999998,20.656,19.615,20.959,0.043,2.7664285714285706,0.0242477293978799,19.81257142857143
395,130416,2456399.5962400003,22.561,19.473,19.924,19.221,18.708,20.618000000000002,19.604,20.956,0.051,2.756285714285714,0.009741907508553567,19.804714285714287
396,130419,2456402.6518099997,22.311,19.535999999999998,19.964000000000002,19.276,18.76,20.691,19.649,20.993000000000002,0.048,2.8084285714285717,0.008772250620754343,19.50257142857143
397,130501,2456414.6246599997,23.261999999999997,21.424,21.912,21.214000000000002,20.7,22.541,21.590999999999998,22.944000000000003,0.077,4.730857142857142,0.03363742247074221,18.531142857142854
398,130505,2456418.69148,22.471,19.517,19.962,19.266,18.749000000000002,20.706,19.625999999999998,20.991,0.045,2.8009999999999993,0.014809906594324252,19.67
399,130510,2456422.59337,22.565,19.480999999999998,19.935,19.23,18.717,20.642,19.614,20.962,0.046,2.7672857142857135,0.005589105047952488,19.79771428571429
400,130515,2456428.5355599998,22.579,19.455,19.906,19.199,18.686,20.625999999999998,19.586,20.962,0.042,2.7442857142857133,0.013816828938046383,19.834714285714288
401,130520,2456433.52227,22.735,19.537,19.986,19.268,18.754,20.643,19.66,21.033,0.095,2.8101428571428575,0.025893554998783,19.924857142857142
402,130523,2456436.64359,22.511,19.473,19.942999999999998,19.241,18.715,20.588,19.621,21.059,0.127,2.7757142857142854,0.047716923223372926,19.735285714285713
403,130529,2456442.53265,22.831,19.462,19.902,19.214000000000002,18.699,20.619,19.6,20.941999999999997,0.052000000000000005,2.746857142857143,0.005177791402697231,20.084142857142858
404,130602,2456446.5634,22.703000000000003,19.54,19.980999999999998,19.292,18.767,20.680999999999997,19.642,21.028000000000002,0.042,2.8172857142857137,0.015976172734343107,19.88571428571429
405,130604,2456448.56608,22.989,19.497,19.952,19.246,18.721,20.656999999999996,19.622,20.98,0.068,2.7807142857142852,0.008750510189171641,20.208285714285715
406,130608,2456452.5504,22.820999999999998,19.465999999999998,19.934,19.236,18.704,20.627,19.598,20.95,0.045,2.757857142857142,0.009702724212432526,20.063142857142857
407,130611,2456455.53762,22.74,19.495,19.948,19.254,18.730999999999998,20.668000000000003,19.623,20.971999999999998,0.038,2.7830000000000004,0.005163977795074801,19.956999999999997
408,130614,2456458.5235099997,23.041999999999998,19.487000000000002,19.939,19.238,18.719,20.665,19.619,20.988000000000003,0.084,2.7778571428571435,0.010899978156385375,20.264142857142854
409,130621,2456465.52593,22.052,19.523,19.96,19.252,18.73,20.673000000000002,19.658,21.088,0.064,2.810571428571429,0.04047162439230897,19.24142857142857
410,130629,2456473.5363,22.783,19.541,19.983,19.283,18.769000000000002,20.688000000000002,19.669,21.016,0.051,2.8198571428571433,0.007755182598952845,19.96314285714286
411,130702,2456476.49132,22.97,19.508,19.945,19.256,18.736,20.68,19.639,20.958000000000002,0.066,2.7874285714285714,0.010485818086964156,20.18257142857143
412,130707,2456481.4914599997,18.104,19.593,20.005,19.325,18.824,20.726999999999997,19.717,21.043000000000003,0.001,2.8605714285714283,0.014374249462822898,15.24342857142857
413,130712,2456486.5578799997,22.750999999999998,19.558,20.006,19.299,18.792,20.714000000000002,19.683,21.037,0.064,2.839857142857143,0.007733661733579057,19.911142857142856
414,130715,2456489.5537400004,22.754,19.559,20.0,19.24,18.783,20.680999999999997,19.704,21.031,0.083,2.8268571428571425,0.0303832660710143,19.927142857142858
415,131113,2456610.83461,23.201999999999998,19.9,20.339000000000002,19.651,19.141,21.089000000000002,20.029,21.455,0.086,3.199142857142857,0.030889202921764444,20.002857142857142
416,131121,2456618.8231099998,22.991999999999997,19.64,20.092,19.406,18.877,20.798000000000002,19.773,21.160999999999998,0.122,2.9338571428571423,0.017410998166154518,20.058142857142855
417,131124,2456621.84283,22.910999999999998,19.984,20.41,19.739,19.215,21.145,20.124000000000002,21.424,0.094,3.261571428571429,0.014615712354119811,19.64942857142857
418,131201,2456628.82075,22.055,19.657,20.094,19.408,18.902,20.834,19.785,21.143,0.027000000000000003,2.9447142857142863,0.008826367424116258,19.110285714285713
419,131205,2456632.8220599997,23.008000000000003,19.642,20.09,19.39,18.878,20.811999999999998,19.766,21.075,0.067,2.9204285714285705,0.01679143772733274,20.087571428571433
420,131214,2456641.83962,22.471999999999998,19.656,20.1,19.412,18.887,20.796,19.768,21.155,0.057999999999999996,2.9377142857142857,0.01681977294445644,19.534285714285712
421,131218,2456645.80799,22.779,19.655,20.122,19.413,18.9,20.809,19.787,21.153000000000002,0.106,2.947,0.01247664484819526,19.832
422,131221,2456648.8278799998,22.718000000000004,19.622,20.078,19.387,18.871,20.779,19.743,21.098000000000003,0.07400000000000001,2.9097142857142857,0.010419761445105216,19.808285714285716
423,131226,2456653.82482,22.663,19.678,20.127,19.42,18.917,20.848000000000003,19.785999999999998,21.142,0.054000000000000006,2.9582857142857146,0.01255274585782587,19.704714285714285
424,131229,2456656.78959,22.734,19.63,20.059,19.387999999999998,18.864,20.791999999999998,19.741,21.096,0.044000000000000004,2.908571428571428,0.010549204438554801,19.825428571428574
425,140101,2456659.82015,22.711,19.619,20.096,19.402,18.886,20.776999999999997,19.772000000000002,21.096999999999998,0.052000000000000005,2.9198571428571425,0.015699560200086192,19.791142857142855
426,140104,2456662.7952799997,22.872,19.672,20.118,19.423,18.908,20.829,19.799,21.153000000000002,0.055,2.956,0.00577350269188953,19.916
427,140107,2456665.81781,22.795,19.706,20.152,19.454,18.929000000000002,20.875999999999998,19.817999999999998,21.213,0.051,2.991142857142857,0.01730538039096908,19.803857142857144
428,140113,2456671.78438,22.765,19.722,20.125,19.457,18.944000000000003,20.871,19.817,21.171,0.10099999999999999,2.9852857142857148,0.016275895118385893,19.779714285714284
429,140115,2456673.79507,22.938000000000002,19.722,20.143,19.476,18.945,20.897,19.839000000000002,21.145,0.153,2.9938571428571428,0.021074697083105828,19.94414285714286
430,140119,2456677.81671,22.624000000000002,19.678,20.107,19.421,18.907,20.868000000000002,19.79,21.14,0.073,2.9572857142857143,0.016100872499244967,19.66671428571429
431,140122,2456680.73572,24.25,20.331,20.738000000000003,20.067,19.554000000000002,21.535999999999998,20.419,21.795,0.34299999999999997,3.604285714285715,0.028703741252731944,20.645714285714284
432,140125,2456683.7856,22.909000000000002,19.752,20.188,19.492,18.979,20.897,19.875,21.246,0.064,3.0312857142857133,0.013363062095665783,19.87771428571429
433,140129,2456687.71066,22.765,19.788,20.219,19.535,19.025,20.936999999999998,19.913,21.264,0.05,3.0672857142857137,0.008340948901096712,19.697714285714287
434,140202,2456691.78337,22.441,19.678,20.123,19.425,18.914,20.854,19.798,21.15,0.037000000000000005,2.9617142857142857,0.00849929969108809,19.479285714285712
435,140205,2456694.75012,22.791,19.676,20.125,19.444000000000003,18.916,20.795,19.8,21.166,0.055,2.9588571428571435,0.021074697083049636,19.832142857142856
436,140207,2456696.69094,22.910999999999998,19.680999999999997,20.142,19.451,18.929000000000002,20.85,19.817999999999998,21.17,0.066,2.975857142857143,0.005928141120406576,19.935142857142854
437,140210,2456699.74082,22.818,19.682000000000002,20.141,19.445,18.927,20.846,19.811,21.149,0.095,2.970142857142857,0.008335237877551574,19.847857142857144
438,140214,2456703.7533,23.025,19.762999999999998,20.229,19.538,19.009,20.983,19.877,21.268,0.16399999999999998,3.065285714285714,0.02331461834498734,19.959714285714284
439,140219,2456708.65987,23.476,20.024,20.472,19.499000000000002,18.969,20.996,19.839000000000002,21.234,0.191,3.1175714285714298,0.1389806427083273,20.35842857142857
440,140222,2456711.73612,22.88,19.745,20.18,19.482,18.964000000000002,20.898000000000003,19.836,21.201,0.066,3.0137142857142862,0.014659630346860408,19.866285714285713
441,140224,2456713.72541,21.986,19.746,20.180999999999997,19.498,18.84,20.906,19.851,21.205,0.027000000000000003,3.0024285714285703,0.05079651281619087,18.98357142857143
442,140226,2456715.61589,22.859,19.608,20.067999999999998,19.351,18.848,20.779,19.761,21.09,0.05,2.8992857142857136,0.009586697132198188,19.959714285714288
443,140301,2456718.7177,22.473000000000003,19.599,20.057000000000002,19.347,18.839000000000002,20.791999999999998,19.727,21.108,0.040999999999999995,2.8941428571428576,0.01600446366309287,19.578857142857146
444,140304,2456721.73227,22.825,19.656,20.1,19.407,18.887999999999998,20.823,19.793,21.168000000000003,0.055,2.9464285714285716,0.014269514624497534,19.878571428571426
445,140307,2456724.69864,22.364,19.602999999999998,20.06,19.336,18.836,20.771,19.727,21.09,0.037000000000000005,2.8875714285714276,0.012447987024085184,19.476428571428574
446,140310,2456727.6381200003,22.673000000000002,19.55,20.0,19.291,18.784000000000002,20.721999999999998,19.667,21.063000000000002,0.069,2.838142857142858,0.018233929649851037,19.834857142857143
447,140314,2456731.73812,22.518,19.593,20.053,19.34,18.838,20.808000000000003,19.714000000000002,21.070999999999998,0.102,2.8867142857142865,0.020766273022314333,19.631285714285713
448,140318,2456735.61223,22.595,19.623,20.08,19.375,18.87,20.857,19.761,21.166999999999998,0.12300000000000001,2.9318571428571425,0.031275275492697284,19.663142857142855
449,140321,2456738.73458,22.828000000000003,19.555,20.002,19.293,18.781,20.703000000000003,19.689,21.04,0.077,2.836142857142857,0.01068376605616912,19.991857142857146
450,140324,2456741.7253799997,22.575,19.561,20.007,19.312,18.795,20.72,19.723,21.064,0.044000000000000004,2.853142857142857,0.014346063007330363,19.721857142857143
451,140328,2456745.7168900003,22.573,19.584,20.02,19.334,18.812,20.738000000000003,19.718,21.076999999999998,0.048,2.8675714285714284,0.0100971471689674,19.705428571428573
452,140331,2456748.6228099996,22.301,19.59,20.027,19.335,18.820999999999998,20.741999999999997,19.73,21.078000000000003,0.035,2.873285714285714,0.009551863443241283,19.427714285714284
453,140403,2456751.63395,22.86,19.705,20.160999999999998,19.453,18.936,20.866999999999997,19.848,21.179000000000002,0.054000000000000006,2.991285714285713,0.00675066134331213,19.868714285714287
454,140409,2456757.63093,22.738000000000003,19.566,20.015,19.320999999999998,18.802,20.741,19.727,21.031999999999996,0.07200000000000001,2.8562857142857134,0.010827654189003008,19.88171428571429
455,140412,2456760.59416,22.568,19.53,19.974,19.294,18.777,20.72,19.685,20.989,0.08199999999999999,2.822714285714286,0.01363468965195767,19.745285714285714
456,140415,2456763.6107900003,22.704,19.553,19.993,19.319000000000003,18.789,20.588,19.683,20.997,0.12300000000000001,2.8160000000000003,0.04944694126030851,19.888
457,140419,2456767.67806,22.469,19.567999999999998,20.007,19.317999999999998,18.796,20.752,19.714000000000002,21.029,0.051,2.8534285714285708,0.011631238725356223,19.61557142857143
458,140423,2456771.5808200003,22.511999999999997,19.544,19.994,19.303,18.777,20.717,19.687,21.025,0.040999999999999995,2.8338571428571426,0.0033876526500409335,19.678142857142856
459,140516,2456794.53452,22.686,20.06,20.511,19.815,19.285999999999998,21.268,20.178,21.508000000000003,0.106,3.345142857142857,0.022393664069922607,19.340857142857143
460,140525,2456803.49178,22.412,19.714000000000002,20.162,19.456,18.939,20.883000000000003,19.866,21.239,0.033,3.0070000000000006,0.02105548226313349,19.404999999999998
461,140531,2456809.52141,22.288,19.590999999999998,20.039,19.332,18.812,20.775,19.736,21.096999999999998,0.031,2.8817142857142852,0.01642877846657859,19.406285714285715
462,140616,2456825.53385,22.62,19.59,20.026,19.331,18.823,20.78,19.74,21.066,0.045,2.8779999999999997,0.013503086066987436,19.742
463,140627,2456836.51314,22.531,19.724,20.169,19.483,18.949,20.904,19.877,21.269000000000002,0.043,3.023571428571429,0.02615248326551804,19.50742857142857
464,140717,2456856.53023,22.875,19.641,20.089000000000002,19.382,18.868,20.836,19.792,21.127,0.052000000000000005,2.932142857142857,0.014758371312905822,19.942857142857143
465,141217,2457009.81506,22.265,19.675,20.125999999999998,19.427,18.915,20.845,19.811,20.94,0.036000000000000004,2.9327142857142854,0.08063232248033109,19.332285714285714
466,141220,2457012.836,22.553,19.69,20.125,19.436,18.922,20.86,19.687,21.166,0.044000000000000004,2.953714285714286,0.051822499250534226,19.599285714285713
467,141222,2457014.8331,22.851,19.707,20.144000000000002,19.454,18.927,20.886999999999997,19.828,21.19,0.052000000000000005,2.9895714285714283,0.011702665549071373,19.861428571428572
468,141225,2457017.83675,22.813000000000002,19.735,20.176,19.484,18.965,20.906,19.852,21.203000000000003,0.044000000000000004,3.015857142857143,0.00807111250958129,19.79714285714286
469,141228,2457020.80974,22.701999999999998,19.613,20.041,19.354,18.838,20.769000000000002,19.739,21.107,0.044000000000000004,2.8930000000000002,0.012635927613997636,19.808999999999997
470,150103,2457026.80173,22.749000000000002,19.59,20.026,19.349,18.836,20.598000000000003,19.729,21.134,0.11900000000000001,2.8645714285714283,0.0694114715371497,19.884428571428575
471,150108,2457031.82629,22.883000000000003,19.594,20.051,19.342,18.820999999999998,20.795,19.729,21.072,0.092,2.8848571428571423,0.01498252950863772,19.99814285714286
472,150111,2457034.77611,22.643,19.578,20.026,19.345,18.825,20.746,19.723,21.073,0.054000000000000006,2.8722857142857134,0.0061566843270921615,19.770714285714288
473,150114,2457037.7529599997,22.97,19.619,20.072,19.367,18.852,20.788,19.754,21.099,0.061,2.905857142857143,0.005145501965307674,20.064142857142855
474,150117,2457040.85615,22.773000000000003,19.608,20.051,19.355999999999998,18.838,20.750999999999998,19.749000000000002,21.088,0.049,2.8901428571428567,0.009923517041632732,19.882857142857148
475,150125,2457048.81306,22.842,19.658,20.108,19.417,18.887,20.805,19.802,21.159000000000002,0.05,2.946571428571429,0.013501322686580403,19.89542857142857
476,150129,2457052.79128,22.72,19.583,20.055,19.349,18.829,20.773000000000003,19.74,21.085,0.049,2.8862857142857146,0.009068522219113296,19.833714285714283
477,150202,2457056.7332099997,22.59,19.577,20.022000000000002,19.336,18.799,20.819000000000003,19.675,21.107,0.094,2.8750000000000004,0.03947573094108529,19.715
478,150205,2457059.73919,22.906999999999996,19.625999999999998,20.073,19.362000000000002,18.859,20.778000000000002,19.739,21.133000000000003,0.139,2.9085714285714297,0.01839254507368841,19.998428571428565
479,150208,2457062.70514,22.801,19.680999999999997,20.136,19.426,18.910999999999998,20.858,19.812,21.185,0.095,2.971285714285713,0.013262909254925782,19.829714285714285
480,150211,2457065.7134599998,22.811,19.656,20.111,19.423,18.901,20.831999999999997,19.805,21.160999999999998,0.063,2.954142857142856,0.007925245977969684,19.856857142857145
481,150215,2457069.69027,22.217,19.621,20.07,19.374000000000002,18.859,20.796999999999997,19.671,21.104,0.028999999999999998,2.8979999999999997,0.03419551627528609,19.319
482,150218,2457072.6798,21.703000000000003,19.714000000000002,20.172,19.469,18.958,20.885,19.852999999999998,21.186999999999998,0.019,3.004,0.005099019513542716,18.699
483,150222,2457076.67699,22.553,19.766,20.222,19.54,19.011,20.929000000000002,19.917,21.254,0.036000000000000004,3.0612857142857144,0.007016986193274388,19.491714285714288
484,150226,2457080.67804,22.604,19.687,20.052,19.435,18.91,20.888,19.836,21.189,0.06,2.9695714285714283,0.03829211033994655,19.634428571428572
485,150302,2457084.67369,23.18,19.635,20.08,19.367,18.863,20.779,19.772000000000002,21.059,0.142,2.9064285714285716,0.01983143248198057,20.27357142857143
486,150308,2457090.72804,22.734,19.648,20.093,19.39,18.869,20.8,19.778,21.098000000000003,0.1,2.923714285714286,0.010045136231304128,19.810285714285715
487,150312,2457094.63807,22.74,19.635,20.086,19.396,18.881,20.791999999999998,19.777,21.109,0.043,2.923714285714286,0.006264031867588654,19.816285714285712
488,150316,2457098.64146,23.148000000000003,20.149,20.593000000000004,19.891,19.383,21.342,20.313,21.658,0.076,3.4455714285714287,0.018437797616712673,19.702428571428573
489,150321,2457103.65137,23.289,20.085,20.534000000000002,19.838,19.323,21.235,20.236,21.605999999999998,0.075,3.3781428571428576,0.019091259530911963,19.910857142857143
490,150412,2457125.66059,22.939,19.682000000000002,20.122,19.430999999999997,18.926,20.864,19.82,21.182,0.066,2.9738571428571423,0.0112609734841004,19.965142857142858
491,150416,2457129.6679,23.022,19.668,20.104,19.417,18.899,20.829,19.814,21.156,0.065,2.9538571428571427,0.008745066636421973,20.068142857142856
492,150419,2457132.70529,24.070999999999998,20.601,21.063000000000002,20.322,19.83,21.779,20.785,22.101,0.138,3.8958571428571425,0.025887117590441083,20.175142857142855
493,150422,2457135.6084,23.295,19.891,20.346,19.637999999999998,19.128,21.054000000000002,20.052,21.396,0.07200000000000001,3.1849999999999996,0.014177446878735874,20.110000000000003
494,150426,2457139.59952,23.018,19.694000000000003,19.982,19.427,18.926,20.86,19.831,21.209,0.087,2.9598571428571425,0.06351752664009416,20.058142857142858
495,31221,2452995.82403,22.639,19.385,19.839000000000002,19.142,18.621,20.553,19.526,20.868000000000002,0.038,2.6748571428571433,0.0030237157840613425,19.964142857142857
496,31222,2452996.8089,22.649,19.387,19.828,19.142,18.611,20.564,19.517,20.866,0.034,2.6721428571428567,0.007603257447209935,19.976857142857146
497,31223,2452997.84216,22.656,19.433,19.875999999999998,19.18,18.664,20.604,19.567999999999998,20.826,0.045,2.705857142857142,0.031189894578373182,19.950142857142858
498,31224,2452998.8235400002,22.691999999999997,19.369,19.816,19.128,18.590999999999998,20.539,19.502,20.857,0.036000000000000004,2.6559999999999993,0.008000000000041007,20.035999999999998
499,31225,2452999.82715,22.796999999999997,19.372,19.825,19.135,18.61,20.538,19.504,20.840999999999998,0.038,2.6592857142857143,0.005345224838447985,20.13771428571428
500,31228,2453002.83899,22.81,19.375,19.817999999999998,19.133,18.608,20.539,19.506,20.844,0.040999999999999995,2.659,0.0038297084309837828,20.151
501,31229,2453003.82831,22.899,19.375999999999998,19.822,19.137,18.614,20.548000000000002,19.506,20.838,0.042,2.6615714285714285,0.007207800007803701,20.237428571428573
502,31230,2453004.83188,22.923000000000002,19.489,19.937,19.248,18.727,20.651999999999997,19.609,20.962,0.037000000000000005,2.7734285714285716,0.006948792289800879,20.14957142857143
503,40102,2453007.83886,22.614,19.392,19.846,19.141,18.625,20.539,19.527,20.854,0.037000000000000005,2.673428571428571,0.009571783930891524,19.94057142857143
504,40104,2453009.83303,22.781999999999996,19.44,19.89,19.188,18.675,20.592,19.575,20.92,0.051,2.724285714285714,0.006945365018422584,20.057714285714283
505,40108,2453013.83882,22.849,19.342,19.804000000000002,19.098,,20.544,19.486,20.802,0.092,2.6359999999999997,0.017343586710926107,20.213
506,40110,2453015.83186,22.725,19.279,19.762999999999998,19.070999999999998,18.549,20.477999999999998,19.453,20.756999999999998,0.069,2.59142857142857,0.016123038824984663,20.133571428571432
507,40111,2453016.84044,22.741999999999997,19.334,19.777,19.087,18.564,20.509,19.459,20.787,0.067,2.615285714285714,0.01037166469627095,20.126714285714282
508,40112,2453017.78845,22.814,19.315,19.764,19.067999999999998,18.548,20.486,19.442999999999998,20.787,0.061,2.600142857142856,0.0048795003648236576,20.213857142857144
509,40113,2453018.79361,22.791999999999998,19.386,19.83,19.14,18.615,20.551,19.512,20.846,0.063,2.6671428571428564,0.006644009116644016,20.12485714285714
510,40116,2453021.80863,22.609,19.401,19.845,19.154,18.635,20.568,19.535,20.881,0.040999999999999995,2.6870000000000003,0.0029999999999629507,19.922
511,40117,2453022.82526,22.836,19.377,19.817999999999998,19.134,18.602,20.554000000000002,19.51,20.845,0.04,2.6614285714285715,0.007524562952040595,20.174571428571426
512,40118,2453023.77425,22.522,19.339000000000002,19.789,19.095,18.575,20.519000000000002,19.480999999999998,20.835,0.028999999999999998,2.631857142857143,0.007470577207208685,19.890142857142855
513,40119,2453024.79998,22.776999999999997,19.336,19.795,19.102,18.577,20.506999999999998,19.445,20.816999999999997,0.037000000000000005,2.6241428571428567,0.013271882200498923,20.15285714285714
514,40121,2453026.71993,22.926,19.355,19.803,19.108,18.586,20.499000000000002,19.49,20.829,0.038,2.6371428571428575,0.008552359741231528,20.28885714285714
515,40123,2453028.74554,23.075,19.371,19.831,19.141,18.616,20.561999999999998,19.522000000000002,20.871,0.046,2.6719999999999993,0.007527726527105635,20.403
516,40124,2453029.78061,22.525,19.368,19.817999999999998,19.125999999999998,18.607,20.54,19.5,20.835,0.027999999999999997,2.654857142857142,0.005367450401328086,19.870142857142856
517,40126,2453031.76439,22.636,19.338,19.782,19.097,,20.511,19.473,20.811,0.031,2.6253333333333333,0.003932768320914212,20.010666666666665
518,40128,2453033.7845099997,22.826999999999998,19.320999999999998,19.773,19.08,18.555999999999997,20.495,19.455,20.781,0.04,2.607285714285713,0.008014867137876452,20.219714285714286
519,40131,2453036.79377,22.897,19.347,19.799,19.105,18.58,20.53,19.484,20.815,0.043,2.635714285714286,0.007825477316961612,20.261285714285712
520,40202,2453038.72946,22.91,19.345,19.81,19.116,18.586,20.518,19.486,20.819000000000003,0.096,2.6385714285714283,0.007114706432548275,20.271428571428572
521,40205,2453041.82766,22.703000000000003,19.381,19.833,19.136,18.6,20.559,19.53,20.857,0.113,2.6694285714285715,0.010113640011719154,20.03357142857143
522,40208,2453044.76926,22.888,19.383,19.844,19.134,18.616,20.549,19.52,20.861,0.095,2.671,0.00648074069835828,20.217000000000002
523,40211,2453047.82112,23.002,19.338,19.8,19.102,18.583,20.525,19.48,20.809,0.077,2.6324285714285716,0.008383657572069986,20.369571428571426
524,40216,2453052.78552,22.81,19.34,19.78,19.092,18.567999999999998,20.499000000000002,19.475,20.831999999999997,0.038,2.625142857142857,0.008493695140726096,20.18485714285714
525,40221,2453057.78194,22.863000000000003,19.37,19.820999999999998,19.131,18.605,20.55,19.512999999999998,20.857,0.038,2.662428571428571,0.004894116973808268,20.200571428571433
